Station_ID,Latitude,Longitude,Address,Charger_Type,Cost_USD_per_kWh,Availability_pct,Distance_to_City_km,Usage_Stats_avg_users_day,Station_Operator,Charging_Capacity_kW,Connector_Types,Installation_Year,Renewable_Energy_Source,Reviews_Rating,Parking_Spots,Maintenance_Frequency
EVST00448,25.45197,75.559512,"9595 New Delhi St, Station Area",AC Level 2,0.2135,65.2,6.1,41.4,ChargePoint,22,Type 2,2016,Yes,3.7,19,Quarterly
EVST00449,48.309943,2.703648,"3126 Paris St, Station Area",AC Level 2,0.1918,98.4,17.85,14.6,Tesla,17,"CHAdeMO, J1772",2014,Yes,4.4,21,Quarterly
EVST00450,48.237085,0.098582,"5947 London St, Station Area",AC Level 2,0.0978,72.4,7.27,23.8,Shell Recharge,10,"CHAdeMO, Tesla Proprietary, Type 2",2013,Yes,4.4,22,Quarterly
EVST00451,28.66799,78.077923,"1733 New Delhi St, Station Area",AC Level 2,0.13,52.2,0.98,43.6,ChargePoint,27,"J1772, Tesla Proprietary, Type 2",2018,Yes,4.7,2,Quarterly
EVST00452,28.606951,80.487796,"6416 New Delhi St, Station Area",DC Fast,0.2665,61.0,9.87,73.3,BP Pulse,178,"J1772, Tesla Proprietary",2024,Yes,3.3,27,Bi-Annual
EVST00453,37.244498,140.066234,"6900 Tokyo St, Station Area",DC Fast,0.296,67.1,1.98,45.1,Blink,161,"CCS, J1772, Type 2",2017,No,4.3,15,Quarterly
EVST00454,39.556352,-121.691777,"7098 San Francisco St, Station Area",AC Level 2,0.1482,100.0,6.39,1.8,EVgo,26,Tesla Proprietary,2020,No,3.7,17,Bi-Annual
EVST00455,49.160763,0.735858,"5687 Paris St, Station Area",DC Fast,0.4498,65.1,8.15,44.7,Shell Recharge,193,"CHAdeMO, J1772, Type 2",2020,No,3.5,26,Bi-Annual
EVST00456,48.106058,0.421839,"7040 Paris St, Station Area",AC Level 2,0.1177,51.3,3.71,40.3,Shell Recharge,23,"CHAdeMO, Type 2",2022,No,4.0,8,Bi-Annual
EVST00457,38.502642,-120.045156,"5550 San Francisco St, Station Area",AC Level 2,0.1569,75.6,2.22,60.4,EVgo,21,"CHAdeMO, J1772, Type 2",2022,No,4.1,15,Monthly
EVST00458,48.064724,0.96698,"8197 Paris St, Station Area",DC Fast,0.5540528495745758,54.2,19.75,165.22387124300795,Blink,129,"CCS, CHAdeMO",2023,Yes,4.5,3,Monthly
EVST00459,28.611811,75.643084,"1796 New Delhi St, Station Area",AC Level 1,0.08,63.7,8.36,14.7,ChargePoint,8,"CHAdeMO, J1772, Tesla Proprietary",2022,Yes,4.0,15,Bi-Annual
EVST00460,39.254104,-122.478048,"4834 San Francisco St, Station Area",DC Fast,0.3055,99.6,5.78,74.3,Blink,220,"CCS, J1772",2024,No,3.6,8,Bi-Annual
EVST00461,-34.705457,151.074011,"4164 Sydney St, Station Area",DC Fast,0.2478,85.2,3.27,55.2,Electrify America,145,"CCS, J1772",2024,No,3.1,6,Annual
EVST00462,38.983418,-123.77316,"5333 San Francisco St, Station Area",DC Fast,0.3053,52.5,17.82,50.3,Blink,224,Tesla Proprietary,2021,No,4.0,18,Monthly
EVST00463,-32.852698,150.75184,"1421 Sydney St, Station Area",AC Level 2,0.1653,72.4,6.84,45.6,Electrify America,24,CCS,2018,Yes,3.5,4,Bi-Annual
EVST00464,34.244012,141.494364,"3238 Tokyo St, Station Area",AC Level 2,0.1598,58.6,26.52,21.6,ChargePoint,24,"J1772, Tesla Proprietary, Type 2",2015,Yes,4.0,29,Bi-Annual
EVST00465,39.235741,-123.62839,"9540 San Francisco St, Station Area",DC Fast,0.3285,56.1,4.48,59.7,EVgo,270,"J1772, Tesla Proprietary, Type 2",2019,Yes,5.0,7,Bi-Annual
EVST00466,29.66175,75.118491,"1053 New Delhi St, Station Area",DC Fast,0.3706,79.4,13.85,48.2,Blink,233,"CCS, CHAdeMO",2022,No,4.1,3,Quarterly
EVST00467,37.927789,-121.00551,"6352 San Francisco St, Station Area",AC Level 2,0.1781,75.3,11.53,25.1,EVgo,30,Tesla Proprietary,2021,,3.6,13,Monthly
EVST00468,47.713115,3.090645,"6646 Paris St, Station Area",DC Fast,0.3036,87.1,5.65,39.1,Tesla,110,J1772,2018,Yes,3.6,12,Quarterly
EVST00469,50.218591,-1.058578,"4745 London St, Station Area",AC Level 2,0.1148,94.6,8.19,45.0,BP Pulse,33,"CHAdeMO, Tesla Proprietary, Type 2",2012,Yes,,20,Quarterly
EVST00470,27.807406,74.835749,"337 New Delhi St, Station Area",AC Level 2,0.132,62.3,20.53,30.3,Shell Recharge,22,"CCS, Type 2",2015,Yes,4.5,20,Quarterly
EVST00471,-33.054908,150.092365,"344 Sydney St, Station Area",DC Fast,0.289,96.1,1.75,63.9,Electrify America,139,"CCS, Tesla Proprietary",2019,Yes,4.0,18,Monthly
EVST00472,-35.302238,151.127243,"2756 Sydney St, Station Area",AC Level 2,0.1576,75.9,0.12,35.9,ChargePoint,11,"Tesla Proprietary, Type 2",2017,No,4.8,17,Bi-Annual
EVST00473,36.332468,141.398808,"1025 Tokyo St, Station Area",AC Level 2,0.1357,62.9,4.61,8.2,BP Pulse,24,"CCS, CHAdeMO",2017,Yes,4.2,23,Monthly
EVST00474,33.813567,138.095427,"943 Tokyo St, Station Area",DC Fast,0.2532,92.3,1.31,24.5,Shell Recharge,96,"CCS, CHAdeMO, Type 2",2015,No,3.4,19,Quarterly
EVST00475,48.550497,2.22542,"1601 Paris St, Station Area",DC Fast,0.2406,51.8,1.74,32.8,Shell Recharge,170,"CCS, Type 2",2012,No,3.3,5,Quarterly
EVST00476,-33.704328,152.222017,"1907 Sydney St, Station Area",DC Fast,0.2174,78.0,20.93,58.5,EVgo,92,"CHAdeMO, J1772, Tesla Proprietary",2018,No,,14,Annual
EVST00477,32.281595,73.637099,"8384 New Delhi St, Station Area",AC Level 2,0.143,86.1,4.3,29.7,ChargePoint,31,"CHAdeMO, Type 2",2017,No,3.7,20,Quarterly
EVST00478,35.708927,-120.868721,"6387 San Francisco St, Station Area",DC Fast,0.2265,64.0,1.42,63.0,Electrify America,178,Type 2,2022,No,4.0,8,Quarterly
EVST00479,51.064622,0.578524,"305 Paris St, Station Area",AC Level 2,0.12,93.2,7.21,19.8,EVgo,33,Type 2,2013,No,2.9,26,Monthly
EVST00480,37.999664,-121.921407,"6284 San Francisco St, Station Area",AC Level 2,0.1382,62.0,0.1,21.1,Blink,17,"CHAdeMO, Tesla Proprietary, Type 2",2018,Yes,3.7,14,Quarterly
EVST00481,52.124158,0.242225,"1367 London St, Station Area",AC Level 2,0.1099,92.0,2.34,42.8,EVgo,30,"CCS, J1772, Type 2",2023,Yes,4.0,10,Monthly
EVST00482,-33.691278,152.83618,"4210 Sydney St, Station Area",DC Fast,0.319,53.9,4.11,56.2,Tesla,60,J1772,2015,Yes,,12,Bi-Annual
EVST00483,52.17449,0.698587,"381 London St, Station Area",DC Fast,0.5957311494821781,58.0,8.43,178.2394035518916,Blink,160,"CCS, Type 2",2016,No,3.7,18,Quarterly
EVST00484,-34.099328,147.643364,"902 Sydney St, Station Area",DC Fast,0.2725,69.0,17.67,39.1,Electrify America,118,CHAdeMO,2013,No,3.8,21,Monthly
EVST00485,37.857275,138.473131,"1326 Tokyo St, Station Area",AC Level 2,0.1369,92.7,0.17,47.1,Tesla,20,"CCS, J1772",2019,Yes,3.9,8,Bi-Annual
EVST00486,50.822693,0.079508,"4333 London St, Station Area",AC Level 2,0.1661,57.2,4.55,46.6,EVgo,19,"CCS, Tesla Proprietary, Type 2",2023,No,3.2,5,Monthly
EVST00487,37.374552,139.35783,"4630 Tokyo St, Station Area",AC Level 2,0.1286,93.8,1.33,39.4,ChargePoint,17,"CCS, CHAdeMO, Tesla Proprietary",2018,No,3.7,3,Monthly
EVST00488,47.890049,3.068616,"3527 Paris St, Station Area",AC Level 2,0.1265,61.5,10.13,46.1,BP Pulse,16,"CHAdeMO, J1772, Type 2",2017,No,4.0,15,Quarterly
EVST00489,-33.959178,152.39335,"6201 Sydney St, Station Area",AC Level 1,0.1039,72.6,6.08,11.0,EVgo,6,"J1772, Tesla Proprietary, Type 2",2021,No,3.8,27,Monthly
EVST00490,47.248656,3.264878,"7204 Paris St, Station Area",AC Level 2,0.1765,67.6,3.07,28.5,EVgo,23,"CCS, CHAdeMO, Type 2",2017,Yes,3.5,28,Monthly
EVST00491,29.296436,76.887588,"7286 New Delhi St, Station Area",DC Fast,0.3301,55.9,1.37,80.7,EVgo,208,"CCS, Tesla Proprietary",2017,No,3.6,17,Annual
EVST00492,30.781589,74.439494,"5790 New Delhi St, Station Area",DC Fast,0.3463,97.2,8.36,62.2,Blink,165,"CHAdeMO, J1772, Tesla Proprietary",2021,Yes,4.0,16,Bi-Annual
EVST00493,-33.984834,150.526078,"5455 Sydney St, Station Area",DC Fast,0.2011,71.9,3.83,57.0,Electrify America,208,,2015,No,4.0,15,Bi-Annual
EVST00494,48.561271,2.976752,"4915 Paris St, Station Area",AC Level 2,0.1906,84.5,10.86,14.5,ChargePoint,15,"J1772, Type 2",2023,Yes,4.7,7,Quarterly
EVST00495,49.835475,-1.763471,"2379 London St, Station Area",AC Level 2,0.1618,78.8,6.32,43.5,Shell Recharge,20,"CCS, CHAdeMO, Type 2",2015,Yes,4.5,13,Monthly
EVST00496,35.332261,140.597212,"4869 Tokyo St, Station Area",AC Level 1,0.1002,75.1,3.29,5.6,ChargePoint,8,"J1772, Type 2",2018,No,3.3,28,Bi-Annual
EVST00497,35.385709,-121.05681,"101 San Francisco St, Station Area",AC Level 2,0.1616,80.8,16.05,25.7,BP Pulse,24,Type 2,2015,No,3.7,18,Quarterly
EVST00498,34.306883,139.8406,"9662 Tokyo St, Station Area",AC Level 2,0.1515,94.9,8.29,40.1,Tesla,18,"CCS, CHAdeMO, J1772",2020,Yes,4.1,8,Monthly
EVST00499,28.954079,72.61333,"3701 New Delhi St, Station Area",AC Level 2,0.1417,85.0,10.94,28.2,ChargePoint,27,CCS,2017,No,4.0,3,Quarterly
EVST00500,37.65472,137.733167,"7562 Tokyo St, Station Area",AC Level 1,0.0873,76.6,5.92,15.7,Tesla,6,"CCS, CHAdeMO, Tesla Proprietary",2015,Yes,4.6,22,Quarterly
EVST00501,41.988716,-119.590116,"9566 San Francisco St, Station Area",DC Fast,0.2844,82.3,7.31,67.0,Blink,111,"CCS, CHAdeMO",2021,No,3.5,27,Monthly
EVST00502,47.976722,1.532393,"4969 Paris St, Station Area",AC Level 2,0.176,80.3,7.08,8.6,BP Pulse,24,"CCS, Type 2",2024,Yes,,4,Monthly
EVST00503,30.76685,74.232785,"8617 New Delhi St, Station Area",AC Level 2,0.1024,71.7,4.25,33.1,Electrify America,22,J1772,2012,Yes,4.0,11,Quarterly
EVST00504,28.979529,79.061871,"4792 New Delhi St, Station Area",AC Level 2,0.1338,81.2,2.85,42.4,EVgo,19,"CHAdeMO, J1772, Type 2",2019,No,3.4,25,Quarterly
EVST00505,51.280529,-0.107767,"1323 London St, Station Area",AC Level 2,0.2113,72.2,16.66,26.8,EVgo,19,"CCS, J1772, Type 2",2021,No,2.9,8,Monthly
EVST00506,36.325092,141.307711,"265 Tokyo St, Station Area",AC Level 2,0.1312,87.9,3.11,48.0,BP Pulse,17,Tesla Proprietary,2021,No,2.7,6,Quarterly
EVST00507,48.949475,2.767638,"1356 Paris St, Station Area",AC Level 2,0.1428,98.4,1.02,19.8,Tesla,20,"J1772, Tesla Proprietary",2014,No,3.5,12,Monthly
EVST00508,51.672994,0.560039,"9424 London St, Station Area",AC Level 2,0.1235,98.0,4.13,12.6,EVgo,28,"CCS, CHAdeMO",2013,Yes,4.8,12,Quarterly
EVST00509,50.8949,0.416714,"4751 London St, Station Area",AC Level 1,0.0867,91.0,8.05,15.9,EVgo,7,,2018,No,3.4,14,Monthly
EVST00510,49.410236,0.918432,"3192 London St, Station Area",DC Fast,0.2632,80.1,13.57,46.3,Blink,198,"CCS, J1772",2020,Yes,3.3,29,Quarterly
EVST00511,26.298462,80.625146,"4460 New Delhi St, Station Area",AC Level 1,0.0763,87.5,6.4,12.1,Electrify America,8,"J1772, Tesla Proprietary, Type 2",2015,No,3.7,29,Quarterly
EVST00512,-32.888933,152.66581,"2559 Sydney St, Station Area",AC Level 2,0.1755,58.9,11.1,28.3,Tesla,19,"J1772, Type 2",2016,No,4.4,17,Quarterly
EVST00513,28.19885,74.838491,"8704 New Delhi St, Station Area",AC Level 2,0.129,74.0,17.21,33.5,Shell Recharge,14,"CCS, Tesla Proprietary",2018,No,3.2,3,Monthly
EVST00514,-34.762933,151.879292,"9993 Sydney St, Station Area",AC Level 2,0.1737,62.9,13.33,14.5,Tesla,17,CCS,2017,No,3.3,8,Quarterly
EVST00515,28.626658,78.921221,"849 New Delhi St, Station Area",AC Level 2,0.1747,50.2,3.13,17.8,Tesla,19,"CCS, J1772, Tesla Proprietary",2018,No,3.8,6,Bi-Annual
EVST00516,38.967298,-120.615349,"7186 San Francisco St, Station Area",DC Fast,0.3527,98.3,14.62,44.6,EVgo,113,"CCS, J1772, Tesla Proprietary",2020,No,4.0,1,Monthly
EVST00517,28.884446,76.569093,"3356 New Delhi St, Station Area",AC Level 2,0.1542,93.2,13.99,44.3,Electrify America,27,"Tesla Proprietary, Type 2",2024,Yes,5.0,12,Quarterly
EVST00518,36.790818,-120.671983,"474 San Francisco St, Station Area",AC Level 2,0.2472,75.7,2.44,21.9,EVgo,27,"CCS, Type 2",2022,No,3.9,1,Quarterly
EVST00519,37.515639,141.041914,"9221 Tokyo St, Station Area",AC Level 2,0.1816,62.7,2.04,32.9,Shell Recharge,33,"CCS, CHAdeMO, J1772",2012,No,,17,Bi-Annual
EVST00520,51.225378,6.210976,"619 Paris St, Station Area",AC Level 1,0.0865,84.6,17.37,1.0,Blink,5,"CCS, CHAdeMO, Tesla Proprietary",2016,No,2.8,8,Quarterly
EVST00521,36.418035,138.525297,"2059 Tokyo St, Station Area",AC Level 2,0.1237,71.7,8.51,37.1,Electrify America,30,"CCS, Tesla Proprietary",2012,No,3.5,22,Annual
EVST00522,39.235395,-123.180501,"255 San Francisco St, Station Area",AC Level 2,0.1471,90.2,5.33,32.7,Shell Recharge,30,"J1772, Tesla Proprietary",2023,Yes,4.3,16,Quarterly
EVST00523,53.37034,-0.586979,"4712 London St, Station Area",AC Level 2,0.1928,100.0,13.8,19.3,Electrify America,21,Tesla Proprietary,2020,No,3.4,28,Quarterly
EVST00524,-32.173651,150.473967,"5995 Sydney St, Station Area",DC Fast,0.3855,67.5,0.34,67.2,Blink,174,"CCS, CHAdeMO, Tesla Proprietary",2014,No,3.9,15,Monthly
EVST00525,52.428549,-1.462831,"3207 London St, Station Area",DC Fast,0.5788365412231936,62.2,0.98,187.1851784217972,Electrify America,212,Type 2,2022,Yes,4.2,5,Quarterly
EVST00526,52.404921,-4.271813,"716 London St, Station Area",DC Fast,0.3393,63.4,12.67,46.4,ChargePoint,147,"J1772, Tesla Proprietary",2019,Yes,3.5,27,Monthly
EVST00527,29.393391,76.556951,"1162 New Delhi St, Station Area",AC Level 2,0.1123,54.7,8.03,16.7,ChargePoint,21,CCS,2012,No,3.6,9,Quarterly
EVST00528,36.128893,-121.865363,"9333 San Francisco St, Station Area",DC Fast,0.3244,69.7,0.33,34.1,Electrify America,119,Type 2,2013,Yes,4.2,23,Monthly
EVST00529,29.664985,76.469167,"8058 New Delhi St, Station Area",AC Level 2,0.1128,50.9,0.46,38.8,Electrify America,10,"J1772, Tesla Proprietary, Type 2",2022,No,4.0,23,Quarterly
EVST00530,26.580179,80.112072,"9368 New Delhi St, Station Area",AC Level 2,0.1054,55.7,6.79,30.5,ChargePoint,22,Type 2,2015,Yes,3.4,27,Bi-Annual
EVST00531,47.664701,2.372264,"5307 Paris St, Station Area",DC Fast,0.312,63.6,2.64,51.0,BP Pulse,115,"CHAdeMO, Type 2",2018,Yes,3.4,19,Annual
EVST00532,39.730248,-120.482856,"5460 San Francisco St, Station Area",DC Fast,0.3262,58.0,3.63,40.0,EVgo,96,J1772,2023,Yes,3.2,15,Monthly
EVST00533,39.03523,-122.027269,"7859 San Francisco St, Station Area",DC Fast,0.3452,86.6,14.1,63.3,Shell Recharge,171,"J1772, Tesla Proprietary, Type 2",2015,No,3.9,12,Bi-Annual
EVST00534,53.738497,1.111811,"6166 London St, Station Area",DC Fast,0.3249,55.3,9.65,35.7,Electrify America,77,"CCS, Tesla Proprietary, Type 2",2012,No,2.9,13,Bi-Annual
EVST00535,48.449088,2.771062,"4364 Paris St, Station Area",AC Level 1,0.0906,93.3,8.15,5.7,Shell Recharge,9,CCS,2013,No,4.2,23,Bi-Annual
EVST00536,36.046527,-120.366223,"2919 San Francisco St, Station Area",DC Fast,0.5609603340616952,61.1,9.98,183.89459494795273,Shell Recharge,174,"CHAdeMO, Type 2",2023,No,4.3,17,Bi-Annual
EVST00537,35.315544,139.734209,"4855 Tokyo St, Station Area",AC Level 2,0.1469,55.4,4.92,22.7,BP Pulse,20,"Tesla Proprietary, Type 2",2019,No,3.6,2,Monthly
EVST00538,37.927947,-121.675219,"640 San Francisco St, Station Area",DC Fast,0.2246,50.5,4.96,27.1,Tesla,147,"J1772, Tesla Proprietary, Type 2",2016,Yes,4.5,11,Bi-Annual
EVST00539,48.975083,2.901699,"1925 Paris St, Station Area",DC Fast,0.1998,85.8,15.63,62.7,Blink,90,"CCS, CHAdeMO, Tesla Proprietary",2013,Yes,4.1,27,Quarterly
EVST00540,39.475421,-122.851828,"7374 San Francisco St, Station Area",AC Level 1,0.0948,62.8,0.35,6.0,EVgo,9,"CCS, CHAdeMO, Tesla Proprietary",2021,No,4.2,7,Bi-Annual
EVST00541,-34.410706,151.816773,"8679 Sydney St, Station Area",AC Level 1,0.0649,75.5,8.97,4.7,Electrify America,7,J1772,2012,Yes,3.8,14,Monthly
EVST00542,38.302952,-119.067821,"1018 San Francisco St, Station Area",AC Level 1,0.0974,55.6,1.28,23.4,ChargePoint,8,"Tesla Proprietary, Type 2",2013,No,4.8,25,Monthly
EVST00543,50.024459,-0.533395,"969 London St, Station Area",AC Level 2,0.1833,99.3,8.55,55.6,BP Pulse,25,Type 2,2019,No,3.6,9,Monthly
EVST00544,52.182876,0.501397,"856 London St, Station Area",AC Level 1,0.0676,56.3,0.66,5.2,ChargePoint,6,"CCS, J1772, Type 2",2020,No,3.0,20,Quarterly
EVST00545,-33.864137,153.095968,"7915 Sydney St, Station Area",DC Fast,0.3295,70.6,37.39,46.4,Shell Recharge,74,Type 2,2019,No,4.2,23,Quarterly
EVST00546,36.65018,-120.70902,"3112 San Francisco St, Station Area",AC Level 2,0.1302,92.6,13.24,35.2,EVgo,27,"CCS, CHAdeMO",2023,No,3.6,10,Bi-Annual
EVST00547,35.322456,139.667875,"3267 Tokyo St, Station Area",DC Fast,0.2077,62.2,1.22,18.8,Shell Recharge,184,"J1772, Type 2",2015,No,,26,Monthly
EVST00548,48.580336,-1.222883,"125 Paris St, Station Area",AC Level 2,0.1537,63.3,6.82,25.2,BP Pulse,19,"CHAdeMO, J1772",2019,No,3.9,13,Monthly
EVST00549,48.451367,3.127254,"9725 Paris St, Station Area",AC Level 2,0.1359,90.4,31.28,18.2,EVgo,24,CHAdeMO,2015,No,3.8,9,Quarterly
EVST00550,-31.211788,147.880089,"4340 Sydney St, Station Area",AC Level 1,0.0712,63.7,3.23,6.7,Electrify America,10,CCS,2016,No,4.3,7,Monthly
EVST00551,-34.016469,153.414206,"7973 Sydney St, Station Area",DC Fast,0.3988,50.1,9.51,53.1,Blink,207,Tesla Proprietary,2013,Yes,5.0,8,Quarterly
EVST00552,35.310356,139.904511,"7076 Tokyo St, Station Area",AC Level 2,0.1042,71.4,35.33,4.6,Electrify America,19,"J1772, Tesla Proprietary",2022,No,3.4,17,Bi-Annual
EVST00553,-37.014976,152.708811,"1418 Sydney St, Station Area",AC Level 1,0.0877,50.6,9.83,26.8,Shell Recharge,4,"J1772, Type 2",2021,No,3.1,7,Annual
EVST00554,50.166089,-1.480967,"8012 London St, Station Area",AC Level 2,0.1202,95.5,2.37,39.2,Blink,15,"CCS, J1772, Tesla Proprietary",2021,,2.2,11,Monthly
EVST00555,28.21929,74.880239,"5502 New Delhi St, Station Area",DC Fast,0.3454,82.1,10.94,23.4,ChargePoint,134,J1772,2013,Yes,3.7,21,Monthly
EVST00556,47.827821,2.743332,"6042 Paris St, Station Area",AC Level 1,0.086,79.2,7.76,1.0,EVgo,10,CCS,2013,No,3.0,26,Bi-Annual
EVST00557,-31.796239,151.158895,"2003 Sydney St, Station Area",AC Level 2,0.5603730648264054,60.1,0.99,199.42122209003094,ChargePoint,18,"J1772, Tesla Proprietary",2022,Yes,5.0,20,Monthly
EVST00558,28.366493,76.471689,"8468 New Delhi St, Station Area",DC Fast,0.2528,85.0,2.97,46.8,Shell Recharge,120,"CCS, CHAdeMO, Tesla Proprietary",2020,,3.5,16,Bi-Annual
EVST00559,-31.936134,151.336292,"9315 Sydney St, Station Area",DC Fast,0.2617,83.9,0.62,32.5,Blink,119,J1772,2012,Yes,3.8,21,Quarterly
EVST00560,28.706457,81.360154,"4065 New Delhi St, Station Area",AC Level 2,0.1778,53.0,1.86,35.7,BP Pulse,19,"CHAdeMO, J1772",2020,No,4.2,12,Bi-Annual
EVST00561,48.912442,3.603988,"925 Paris St, Station Area",AC Level 1,0.1154,94.0,3.9,10.7,BP Pulse,7,"CCS, Tesla Proprietary",2024,No,3.9,8,Monthly
EVST00562,37.641705,-120.845152,"8487 San Francisco St, Station Area",AC Level 2,0.1644,79.0,0.31,14.2,Shell Recharge,16,"CHAdeMO, Tesla Proprietary, Type 2",2021,No,3.6,22,Annual
EVST00563,35.681894,140.916205,"8873 Tokyo St, Station Area",AC Level 2,0.1231,89.6,6.84,49.2,Tesla,27,"CCS, Tesla Proprietary",2015,Yes,4.3,4,Annual
EVST00564,54.085593,2.091393,"5064 London St, Station Area",DC Fast,0.3169,63.1,2.0,87.5,Blink,143,"CCS, Tesla Proprietary",2016,Yes,5.0,27,Monthly
EVST00565,25.134484,76.923892,"5791 New Delhi St, Station Area",AC Level 2,0.2228,56.1,6.57,38.1,Electrify America,34,"CCS, Type 2",2021,Yes,3.5,13,Quarterly
EVST00566,48.505081,-3.209942,"2230 London St, Station Area",AC Level 2,0.1531,85.1,9.46,19.4,Electrify America,16,"J1772, Tesla Proprietary, Type 2",2017,Yes,4.4,24,Quarterly
EVST00567,50.692644,-0.410679,"675 London St, Station Area",AC Level 1,0.1092,89.7,6.23,1.0,BP Pulse,10,CCS,2021,No,4.2,3,Monthly
EVST00568,51.529192,1.089804,"9440 London St, Station Area",AC Level 2,0.1278,69.3,6.96,36.7,EVgo,29,"CCS, Type 2",2024,No,3.8,15,Annual
EVST00569,49.891757,0.897499,"4829 Paris St, Station Area",AC Level 2,0.1487,51.2,1.58,61.2,ChargePoint,20,"CHAdeMO, Tesla Proprietary",2017,Yes,4.6,13,Monthly
EVST00570,49.566231,2.087651,"2750 Paris St, Station Area",DC Fast,0.331,90.9,33.73,57.5,BP Pulse,130,"CHAdeMO, Tesla Proprietary, Type 2",2019,No,4.2,11,Monthly
EVST00571,28.037531,76.171345,"6931 New Delhi St, Station Area",AC Level 1,0.0879,60.3,2.98,25.0,Shell Recharge,5,"CHAdeMO, Tesla Proprietary",2018,Yes,2.9,15,Monthly
EVST00572,37.204766,141.903344,"262 Tokyo St, Station Area",DC Fast,0.2617,67.0,2.4,25.8,Blink,105,"CCS, CHAdeMO, J1772",2018,Yes,4.2,20,Quarterly
EVST00573,53.052693,0.996386,"800 London St, Station Area",DC Fast,0.2595,81.4,18.1,58.1,Electrify America,150,"CCS, J1772, Tesla Proprietary",2012,No,4.6,28,Bi-Annual
EVST00574,38.050987,-121.442089,"2427 San Francisco St, Station Area",AC Level 2,0.1796,55.0,10.82,19.8,ChargePoint,22,"CCS, Type 2",2024,No,4.9,24,Quarterly
EVST00575,39.218886,-121.486998,"4506 San Francisco St, Station Area",AC Level 1,0.1038,53.6,1.24,22.2,Tesla,4,Type 2,2019,No,,7,Quarterly
EVST00576,36.085168,139.594426,"3667 Tokyo St, Station Area",AC Level 2,0.1954,51.3,0.48,47.3,Blink,33,CCS,2014,No,3.9,29,Monthly
EVST00577,27.771675,77.505334,"1874 New Delhi St, Station Area",AC Level 2,0.2041,95.8,3.08,48.0,EVgo,21,CCS,2019,No,3.6,15,Bi-Annual
EVST00578,49.903325,0.574423,"3513 Paris St, Station Area",AC Level 2,0.154,65.6,30.79,27.7,Blink,22,Tesla Proprietary,2017,No,2.6,14,Quarterly
EVST00579,28.77982,73.929337,"3339 New Delhi St, Station Area",DC Fast,0.2844,83.0,12.52,34.2,Blink,119,"CCS, CHAdeMO, J1772",2022,No,3.7,1,Quarterly
EVST00580,37.77691,-122.194278,"5246 San Francisco St, Station Area",AC Level 2,0.1905,99.5,5.66,18.9,EVgo,21,"CCS, CHAdeMO, J1772",2021,No,4.0,20,Quarterly
EVST00581,39.98433,-121.933415,"5627 San Francisco St, Station Area",AC Level 2,0.1714,83.5,0.11,27.3,Blink,20,CCS,2016,No,3.7,26,Annual
EVST00582,24.937592,79.022897,"8830 New Delhi St, Station Area",AC Level 2,0.1205,76.3,3.4,55.1,EVgo,22,"CCS, J1772, Tesla Proprietary",2021,Yes,3.5,9,Bi-Annual
EVST00583,35.648374,-120.062396,"8067 San Francisco St, Station Area",AC Level 2,0.119,76.0,2.86,36.4,Tesla,22,Tesla Proprietary,2012,No,3.5,26,Quarterly
EVST00584,35.994294,-120.064402,"2923 San Francisco St, Station Area",DC Fast,0.3246,68.8,23.34,44.7,Electrify America,190,"CCS, J1772",2024,No,4.1,3,Quarterly
EVST00585,35.131309,138.153265,"9025 Tokyo St, Station Area",AC Level 1,0.0765,80.0,0.18,7.1,Electrify America,7,"CHAdeMO, J1772, Tesla Proprietary",2018,No,3.1,29,Monthly
EVST00586,28.231988,76.680602,"5207 New Delhi St, Station Area",DC Fast,0.2987,97.9,0.13,57.2,Blink,185,J1772,2020,Yes,4.7,8,Quarterly
EVST00587,-36.129788,151.929801,"1877 Sydney St, Station Area",DC Fast,0.3536,89.4,8.79,36.1,ChargePoint,150,"CCS, CHAdeMO, Tesla Proprietary",2020,No,4.0,14,Quarterly
EVST00588,36.297163,-118.621543,"3401 San Francisco St, Station Area",AC Level 1,0.0952,71.2,1.1,17.7,Shell Recharge,7,"CCS, Tesla Proprietary, Type 2",2016,No,,1,Bi-Annual
EVST00589,27.322637,79.429149,"7417 New Delhi St, Station Area",AC Level 2,0.1899,66.6,3.84,23.5,Shell Recharge,21,CHAdeMO,2020,Yes,4.6,27,Quarterly
EVST00590,32.300036,78.888096,"8217 New Delhi St, Station Area",AC Level 2,0.0921,94.2,0.77,32.5,BP Pulse,27,Type 2,2017,No,3.5,15,Quarterly
EVST00591,-31.166187,150.627618,"3741 Sydney St, Station Area",DC Fast,0.3127,56.8,1.6,61.6,BP Pulse,166,"J1772, Tesla Proprietary",2020,No,,29,Monthly
EVST00592,27.996276,75.884201,"1576 New Delhi St, Station Area",AC Level 2,0.1708,92.5,3.32,37.9,Tesla,21,"CCS, Tesla Proprietary",2013,Yes,4.4,11,Monthly
EVST00593,50.962025,1.055562,"1919 London St, Station Area",DC Fast,0.2237,62.8,7.38,63.3,Shell Recharge,141,Type 2,2013,Yes,3.7,2,Bi-Annual
EVST00594,26.890094,75.558008,"1035 New Delhi St, Station Area",DC Fast,0.2673,85.8,10.86,55.4,EVgo,145,"CHAdeMO, Type 2",2024,No,4.0,20,Annual
